etf_id,assetid,subclassid,sub_subclassid,amcid,ETF,SYMBOL,isin_code,Holding,Amount,,
259,,,,,,,INF732E01045,Indian Hotels Co. Ltd,2.83,,
259,,,,,,,INF732E01045,Varun Beverages Limited,2.82,,
260,1,1,3,2,SBI Nifty Junior ETF,SETFNN50,INF200KA1598,Vedanta Limited,4.43,Large Cap,29.79
260,,,,,,,INF200KA1598,Hindustan Aeronautics Limited,3.6,Mid Cap,3.17
260,,,,,,,INF200KA1598,TVS Motor Company Ltd.,3.77,,
260,,,,,,,INF200KA1598,Divi's Laboratories Ltd.,3.51,,
260,,,,,,,INF200KA1598,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.17,,
260,,,,,,,INF200KA1598,Bharat Petroleum Corpn. Ltd.,3.01,,
260,,,,,,,INF200KA1598,Britannia Industries Ltd.,2.98,,
260,,,,,,,INF200KA1598,Tata Power Co. Ltd,2.84,,
260,,,,,,,INF200KA1598,Indian Hotels Co. Ltd,2.83,,
260,,,,,,,INF200KA1598,Varun Beverages Limited,2.82,,
261,1,1,3,20,UTI Nifty Next 50 Exchange Traded Fund,UTINEXT50,INF789F1AUW9,Vedanta Limited,4.43,Large Cap,29.83
261,,,,,,,INF789F1AUW9,Hindustan Aeronautics Limited,3.73,Mid Cap,3.17
261,,,,,,,INF789F1AUW9,TVS Motor Company Ltd.,3.59,,
261,,,,,,,INF789F1AUW9,Divi's Laboratories Ltd.,3.56,,
261,,,,,,,INF789F1AUW9,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,3.17,,
261,,,,,,,INF789F1AUW9,Bharat Petroleum Corpn. Ltd.,3.01,,
261,,,,,,,INF789F1AUW9,Britannia Industries Ltd.,3.07,,
261,,,,,,,INF789F1AUW9,Tata Power Co. Ltd,2.75,,
261,,,,,,,INF789F1AUW9,Indian Hotels Co. Ltd,2.8,,
261,,,,,,,INF789F1AUW9,Varun Beverages Limited,2.89,,
262,1,2,32,9,ICICI Prudential Nifty Oil & Gas ETF,OILIETF,INF109KC18W3,Reliance Industries Ltd,35.31,Large Cap,76.13
262,,,,,,,INF109KC18W3,Oil And Natural Gas Corporation Ltd,14.18,Mid Cap,15.55
262,,,,,,,INF109KC18W3,Bharat Petroleum Corpn. Ltd.,10.44,Small Cap,2.1
262,,,,,,,INF109KC18W3,Indian Oil Corporation Ltd.,9.07,,
262,,,,,,,INF109KC18W3,GAIL (India) Ltd.,7.13,,
262,,,,,,,INF109KC18W3,Hindustan Petroleum Corporation Ltd,6.59,,
262,,,,,,,INF109KC18W3,Oil India Limited,3.38,,
262,,,,,,,INF109KC18W3,PETRONET LNG LTD.,3.06,,
262,,,,,,,INF109KC18W3,ADANI TOTAL GAS LIMITED,2.52,,
262,,,,,,,INF109KC18W3,Indraprashtha Gas Ltd.,2.1,,
263,1,2,35,19,Nippon India Nifty Pharma ETF,PHARMABEES,INF204KC1089,Sun Pharmaceutical Industries Ltd.,22.05,Large Cap,56.45
263,,,,,,,INF204KC1089,Cipla Ltd.,10.3,Mid Cap,23.02
263,,,,,,,INF204KC1089,Divi's Laboratories Ltd.,9.84,,
263,,,,,,,INF204KC1089,Dr. Reddy's Laboratories Ltd.,9.38,,
263,,,,,,,INF204KC1089,Lupin Ltd,6.19,,
263,,,,,,,INF204KC1089,Laurus Labs Limited,5.21,,
263,,,,,,,INF204KC1089,Torrent Pharmaceuticals Ltd.,4.88,,
263,,,,,,,INF204KC1089,Aurobindo Pharma Ltd.,4.01,,
263,,,,,,,INF204KC1089,Alkem Laboratories Limited,3.9,,
263,,,,,,,INF204KC1089,Glenmark Pharmaceuticals Ltd,3.71,,
264,1,2,25,25,DSP Nifty Private Bank ETF,PVTBANKADD,INF740KA1TA7,HDFC Bank Ltd.,20.94,Large Cap,80.29
264,,,,,,,INF740KA1TA8,Axis Bank Ltd.,20.1,Mid Cap,17.16
264,,,,,,,INF740KA1TA9,ICICI Bank Ltd.,19.92,Small Cap,2.53
264,,,,,,,INF740KA1TA10,Kotak Mahindra Bank Ltd.,19.33,,
264,,,,,,,INF740KA1TA11,Federal Bank Ltd.,5.05,,
264,,,,,,,INF740KA1TA12,IndusInd Bank Ltd.,4.5,,
264,,,,,,,INF740KA1TA13,IDFC FIRST BANK LIMITED,4.01,,
264,,,,,,,INF740KA1TA14,Yes Bank Ltd.,3.6,,
264,,,,,,,INF740KA1TA15,RBL Bank Limited,1.49,,
264,,,,,,,INF740KA1TA16,Bandhan Bank Limited,1.04,,
265,1,2,25,21,HDFC Nifty Private Bank ETF,HDFCPVTBAN,INF179KC1HZ7,HDFC Bank Ltd.,20.94,Large Cap,80.31
265,,,,,,,INF179KC1HZ7,Axis Bank Ltd.,20.1,Mid Cap,17.16
265,,,,,,,INF179KC1HZ7,ICICI Bank Ltd.,19.93,Small Cap,2.53
265,,,,,,,INF179KC1HZ7,Kotak Mahindra Bank Ltd.,19.34,,
265,,,,,,,INF179KC1HZ7,Federal Bank Ltd.,5.05,,
265,,,,,,,INF179KC1HZ7,IndusInd Bank Ltd.,4.5,,
265,,,,,,,INF179KC1HZ7,IDFC FIRST BANK LIMITED,4.01,,
265,,,,,,,INF179KC1HZ7,Yes Bank Ltd.,3.6,,
265,,,,,,,INF179KC1HZ7,RBL Bank Limited,1.49,,
265,,,,,,,INF179KC1HZ7,Bandhan Bank Limited,1.04,,
266,1,2,25,9,ICICI Prudential Nifty Private Bank ETF,PVTBANIETF,INF109KC18U7,HDFC Bank Ltd.,21.11,Large Cap,81.21
266,,,,,,,INF109KC18U7,Axis Bank Ltd.,19.7,Mid Cap,16.38
266,,,,,,,INF109KC18U7,ICICI Bank Ltd.,21.01,Small Cap,2.4
266,,,,,,,INF109KC18U7,Kotak Mahindra Bank Ltd.,19.39,,
266,,,,,,,INF109KC18U7,Federal Bank Ltd.,4.96,,
266,,,,,,,INF109KC18U7,IndusInd Bank Ltd.,4.29,,
266,,,,,,,INF109KC18U7,IDFC FIRST BANK LIMITED,4.27,,
266,,,,,,,INF109KC18U7,Yes Bank Ltd.,2.86,,
266,,,,,,,INF109KC18U7,RBL Bank Limited,1.43,,
266,,,,,,,INF109KC18U7,Bandhan Bank Limited,0.97,,
267,1,2,25,2,SBI ETF Private Bank,SBIETFPB,INF200KA1S22,HDFC Bank Ltd.,21.11,Large Cap,81.21
267,,,,,,,INF200KA1S22,Axis Bank Ltd.,19.7,Mid Cap,16.38
267,,,,,,,INF200KA1S22,ICICI Bank Ltd.,21.01,Small Cap,2.4
267,,,,,,,INF200KA1S22,Kotak Mahindra Bank Ltd.,19.39,,
267,,,,,,,INF200KA1S22,Federal Bank Ltd.,4.96,,
267,,,,,,,INF200KA1S22,IndusInd Bank Ltd.,4.29,,
267,,,,,,,INF200KA1S22,IDFC FIRST BANK LIMITED,4.27,,
267,,,,,,,INF200KA1S22,Yes Bank Ltd.,2.86,,
267,,,,,,,INF200KA1S22,RBL Bank Limited,1.43,,
267,,,,,,,INF200KA1S22,Bandhan Bank Limited,0.97,,
268,1,2,25,12,Tata Nifty Private Bank Exchange Traded Fund,NPBET,INF277K010X4,HDFC Bank Ltd.,21.11,Large Cap,79.55
268,,,,,,,INF277K010X4,Axis Bank Ltd.,20.21,Mid Cap,17.65
268,,,,,,,INF277K010X4,ICICI Bank Ltd.,19.98,Small Cap,2.56
268,,,,,,,INF277K010X4,Kotak Mahindra Bank Ltd.,18.25,,
268,,,,,,,INF277K010X4,Federal Bank Ltd.,5.17,,
268,,,,,,,INF277K010X4,IndusInd Bank Ltd.,4.62,,
268,,,,,,,INF277K010X4,IDFC FIRST BANK LIMITED,4.33,,
268,,,,,,,INF277K010X4,Yes Bank Ltd.,3.53,,
268,,,,,,,INF277K010X4,RBL Bank Limited,1.52,,
268,,,,,,,INF277K010X4,Bandhan Bank Limited,1.04,,
269,1,3,54,24,Aditya Birla Sun Life Nifty PSE ETF,ABSLPSE,INF209KB19Z4,NTPC Ltd,12.9,Large Cap,72.81
269,,,,,,,INF209KB19Z4,Bharat Electronics Ltd.,12.29,Mid Cap,3.96
269,,,,,,,INF209KB19Z4,Power Grid Corp Of India Ltd,10.19,,
269,,,,,,,INF209KB19Z4,Oil And Natural Gas Corporation Ltd,7.88,,
269,,,,,,,INF209KB19Z4,Hindustan Aeronautics Limited,7.19,,
269,,,,,,,INF209KB19Z4,Coal India Limited,7.12,,
269,,,,,,,INF209KB19Z4,Bharat Petroleum Corpn. Ltd.,5.8,,
269,,,,,,,INF209KB19Z4,Indian Oil Corporation Ltd.,5.04,,
269,,,,,,,INF209KB19Z4,Power Finance Corporation Ltd,4.4,,
269,,,,,,,INF209KB19Z4,Hindustan Petroleum Corporation Ltd,3.96,,
270,1,3,54,15,Motilal Oswal Nifty PSE ETF,MOPSE,INF247L01FO5,NTPC Ltd,12.84,Large Cap,72.29
270,,,,,,,INF247L01FO5,Bharat Electronics Ltd.,11.77,Mid Cap,3.94
270,,,,,,,INF247L01FO5,Power Grid Corp Of India Ltd,9.85,,
270,,,,,,,INF247L01FO5,Oil And Natural Gas Corporation Ltd,7.79,,
270,,,,,,,INF247L01FO5,Hindustan Aeronautics Limited,7.11,,
270,,,,,,,INF247L01FO5,Coal India Limited,7.45,,
270,,,,,,,INF247L01FO5,Bharat Petroleum Corpn. Ltd.,6.11,,
270,,,,,,,INF247L01FO5,Indian Oil Corporation Ltd.,5.11,,
270,,,,,,,INF247L01FO5,Power Finance Corporation Ltd,4.26,,
270,,,,,,,INF247L01FO5,Hindustan Petroleum Corporation Ltd,3.94,,
271,1,2,26,25,DSP Nifty PSU Bank ETF,PSUBANKADD,INF740KA1SY9,State Bank of India,32.55,Large Cap,80.44
271,,,,,,,INF740KA1SY9,Bank of Baroda,14.65,Mid Cap,17.34
271,,,,,,,INF740KA1SY9,Canara Bank,13.94,Small Cap,0.97
271,,,,,,,INF740KA1SY9,Punjab National Bank,11.37,,
271,,,,,,,INF740KA1SY9,Indian Bank,7.9,,
271,,,,,,,INF740KA1SY9,Union Bank of India,7.93,,
271,,,,,,,INF740KA1SY9,Bank of India,4.66,,
271,,,,,,,INF740KA1SY9,Bank of Maharashtra,3.37,,
271,,,,,,,INF740KA1SY9,Indian Overseas Bank,1.41,,
271,,,,,,,INF740KA1SY9,Central Bank of India,0.97,,
272,1,2,26,21,HDFC Nifty PSU Bank ETF,HDFCPSUBK,INF179KC1HW4,State Bank of India,32.56,Large Cap,80.45
272,,,,,,,INF179KC1HW4,Bank of Baroda,14.65,Mid Cap,17.35
272,,,,,,,INF179KC1HW4,Canara Bank,13.94,Small Cap,0.97
272,,,,,,,INF179KC1HW4,Punjab National Bank,11.37,,
272,,,,,,,INF179KC1HW4,Indian Bank,7.9,,
272,,,,,,,INF179KC1HW4,Union Bank of India,7.93,,
272,,,,,,,INF179KC1HW4,Bank of India,4.67,,
272,,,,,,,INF179KC1HW4,Bank of Maharashtra,3.37,,
272,,,,,,,INF179KC1HW4,Indian Overseas Bank,1.41,,
272,,,,,,,INF179KC1HW4,Central Bank of India,0.97,,
273,1,2,26,9,ICICI Prudential Nifty PSU Bank ETF,PSUBNKIETF,INF109KC10S8,State Bank of India,32.56,Large Cap,80.45
273,,,,,,,INF109KC10S8,Bank of Baroda,14.65,Mid Cap,17.35
273,,,,,,,INF109KC10S8,Canara Bank,13.94,Small Cap,0.97
273,,,,,,,INF109KC10S8,Punjab National Bank,11.37,,
273,,,,,,,INF109KC10S8,Indian Bank,7.9,,
273,,,,,,,INF109KC10S8,Union Bank of India,7.93,,
273,,,,,,,INF109KC10S8,Bank of India,4.67,,
273,,,,,,,INF109KC10S8,Bank of Maharashtra,3.37,,
273,,,,,,,INF109KC10S8,Indian Overseas Bank,1.41,,
273,,,,,,,INF109KC10S8,Central Bank of India,0.97,,
274,1,2,26,26,Kotak Nifty PSU Bank ETF,PSUBANK,INF373I01023,State Bank of India,32.56,Large Cap,80.45
274,,,,,,,INF373I01023,Bank of Baroda,14.65,Mid Cap,17.35
274,,,,,,,INF373I01023,Canara Bank,13.94,Small Cap,0.97
274,,,,,,,INF373I01023,Punjab National Bank,11.37,,
274,,,,,,,INF373I01023,Indian Bank,7.9,,
274,,,,,,,INF373I01023,Union Bank of India,7.93,,
274,,,,,,,INF373I01023,Bank of India,4.67,,
274,,,,,,,INF373I01023,Bank of Maharashtra,3.37,,
274,,,,,,,INF373I01023,Indian Overseas Bank,1.41,,
274,,,,,,,INF373I01023,Central Bank of India,0.97,,
275,1,2,26,8,Mirae Asset Nifty PSU Bank ETF,BANKPSU,INF769K01LZ4,State Bank of India,32.56,Large Cap,80.45
275,,,,,,,INF769K01LZ4,Bank of Baroda,14.65,Mid Cap,17.35
275,,,,,,,INF769K01LZ4,Canara Bank,13.94,Small Cap,0.97
275,,,,,,,INF769K01LZ4,Punjab National Bank,11.37,,
275,,,,,,,INF769K01LZ4,Indian Bank,7.9,,
275,,,,,,,INF769K01LZ4,Union Bank of India,7.93,,
275,,,,,,,INF769K01LZ4,Bank of India,4.67,,
275,,,,,,,INF769K01LZ4,Bank of Maharashtra,3.37,,
275,,,,,,,INF769K01LZ4,Indian Overseas Bank,1.41,,
275,,,,,,,INF769K01LZ4,Central Bank of India,0.97,,
276,1,2,26,19,Nippon India ETF Nifty PSU Bank BeES,PSUBNKBEES,INF204KB16I7,State Bank of India,32.56,Large Cap,80.45
276,,,,,,,INF204KB16I7,Bank of Baroda,14.65,Mid Cap,17.35
276,,,,,,,INF204KB16I7,Canara Bank,13.94,Small Cap,0.97
276,,,,,,,INF204KB16I7,Punjab National Bank,11.37,,
276,,,,,,,INF204KB16I7,Indian Bank,7.9,,
276,,,,,,,INF204KB16I7,Union Bank of India,7.93,,
276,,,,,,,INF204KB16I7,Bank of India,4.67,,
276,,,,,,,INF204KB16I7,Bank of Maharashtra,3.37,,
276,,,,,,,INF204KB16I7,Indian Overseas Bank,1.41,,
276,,,,,,,INF204KB16I7,Central Bank of India,0.97,,
277,1,2,28,6,Groww Nifty Realty ETF,GROWWRLTY,INF666M01MN2,DLF LIMITED,20.3,Large Cap,34.04
277,,,,,,,INF666M01MN2,The Phoenix Mills Ltd.,15.92,Mid Cap,51.11
277,,,,,,,INF666M01MN2,Lodha Developers Limited,13.74,Small Cap,14.53
277,,,,,,,INF666M01MN2,Godrej Properties Limited,13.76,,
277,,,,,,,INF666M01MN2,Prestige Estates Projects Limited,12.38,,
277,,,,,,,INF666M01MN2,OBEROI REALTY LIMITED,9.05,,
277,,,,,,,INF666M01MN2,Brigade Enterprises Limited,5.66,,
277,,,,,,,INF666M01MN2,Anant Raj Limited,3.85,,
277,,,,,,,INF666M01MN2,Sobha Limited,2.99,,
277,,,,,,,INF666M01MN2,SIGNATUREGLOBAL (INDIA) LIMITED,2.03,,
278,1,2,28,15,Motilal Oswal Nifty Realty ETF,MOREALTY,INF247L01CI4,DLF LIMITED,20.37,Large Cap,34.16
278,,,,,,,INF247L01CI4,The Phoenix Mills Ltd.,15.98,Mid Cap,51.3
278,,,,,,,INF247L01CI4,Lodha Developers Limited,13.79,Small Cap,14.58
278,,,,,,,INF247L01CI4,Godrej Properties Limited,13.81,,
278,,,,,,,INF247L01CI4,Prestige Estates Projects Limited,12.43,,
278,,,,,,,INF247L01CI4,OBEROI REALTY LIMITED,9.08,,
278,,,,,,,INF247L01CI4,Brigade Enterprises Limited,5.68,,
278,,,,,,,INF247L01CI4,Anant Raj Limited,3.86,,
278,,,,,,,INF247L01CI4,Sobha Limited,3,,
278,,,,,,,INF247L01CI4,SIGNATUREGLOBAL (INDIA) LIMITED,2.04,,
279,4,11,,19,Nippon India ETF Nifty SDL Apr 2026 Top 20 Equal Weight,SDL26BEES,INF204KC1022,08.88 WB SDL 2026,5.19,,
279,,,,,,,INF204KC1022,08.83 UP SDL 2026,4.69,,
279,,,,,,,INF204KC1022,08.51 HR SDL 2026,4.23,,
279,,,,,,,INF204KC1022,08.04 CG SDL 2026,3.96,,
279,,,,,,,INF204KC1022,08.54 BR SDL 2026,3.78,,
279,,,,,,,INF204KC1022,08.69 KL SDL 2026,3.47,,
279,,,,,,,INF204KC1022,08.27 GJ SDL 2026,3,,
279,,,,,,,INF204KC1022,08.38 KA SDL 2026,2.77,,
279,,,,,,,INF204KC1022,08.82 BR SDL 2026,2.77,,
279,,,,,,,INF204KC1022,08.48 RJ SDL 2026,2.75,,
280,1,3,,15,Motilal Oswal Nifty Services Sector ETF,MOSERVICE,INF247L01GJ3,HDFC Bank Ltd.,20.46,Large Cap,74.41
280,,,,,,,INF247L01GJ3,ICICI Bank Ltd.,12.95,,
280,,,,,,,INF247L01GJ3,Infosys Ltd,7.86,,
280,,,,,,,INF247L01GJ3,Bharti Airtel Ltd.,7.75,,
280,,,,,,,INF247L01GJ3,State Bank of India,5.51,,
280,,,,,,,INF247L01GJ3,Axis Bank Ltd.,4.91,,
280,,,,,,,INF247L01GJ3,Tata Consultancy Services Ltd.,4.42,,
280,,,,,,,INF247L01GJ3,Kotak Mahindra Bank Ltd.,4.38,,
280,,,,,,,INF247L01GJ3,Bajaj Finance Limited,3.55,,
280,,,,,,,INF247L01GJ3,Eternal Limited,2.62,,
281,1,1,20,11,Zerodha Nifty Smallcap 100 ETF,SML100CASE,INF0R8F01141,Multi Commodity Exchange of India Ltd,5.14,Mid Cap,13
281,,,,,,,INF0R8F01141,Laurus Labs Limited,3.89,Small Cap,11.76
281,,,,,,,INF0R8F01141,Central Depository Services (India) Ltd.,2.32,,
281,,,,,,,INF0R8F01141,Radico Khaitan Ltd.,2.34,,
281,,,,,,,INF0R8F01141,Karur Vysya Bank Ltd.,2.25,,
281,,,,,,,INF0R8F01141,Delhivery Limited,1.99,,
281,,,,,,,INF0R8F01141,Navin Fluorine International Limited,1.97,,
281,,,,,,,INF0R8F01141,Computer Age Management Services Limited,1.61,,
281,,,,,,,INF0R8F01141,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,1.63,,
281,,,,,,,INF0R8F01141,PNB Housing Finance Limited,1.62,,
282,1,1,8,6,Groww Nifty SmallCap 250 ETF,GROWWSC250,INF666M01MO0,Multi Commodity Exchange of India Ltd,2.81,Mid Cap,6.21
282,,,,,,,INF666M01MO0,Laurus Labs Limited,2.13,Small Cap,7.55
282,,,,,,,INF666M01MO0,Central Depository Services (India) Ltd.,1.28,,
282,,,,,,,INF666M01MO0,Radico Khaitan Ltd.,1.27,,
282,,,,,,,INF666M01MO0,Karur Vysya Bank Ltd.,1.23,,
282,,,,,,,INF666M01MO0,Delhivery Limited,1.09,,
282,,,,,,,INF666M01MO0,Navin Fluorine International Limited,1.08,,
282,,,,,,,INF666M01MO0,City Union Bank Ltd,1.04,,
282,,,,,,,INF666M01MO0,RBL Bank Limited,0.94,,
282,,,,,,,INF666M01MO0,Computer Age Management Services Limited,0.89,,
283,1,1,8,21,HDFC Nifty Smallcap 250 ETF,HDFCSML250,INF179KC1FB2,Multi Commodity Exchange of India Ltd,2.83,Mid Cap,6.25
283,,,,,,,INF179KC1FB2,Laurus Labs Limited,2.14,Small Cap,7.58
283,,,,,,,INF179KC1FB2,Central Depository Services (India) Ltd.,1.29,,
283,,,,,,,INF179KC1FB2,Radico Khaitan Ltd.,1.28,,
283,,,,,,,INF179KC1FB2,Karur Vysya Bank Ltd.,1.24,,
283,,,,,,,INF179KC1FB2,Delhivery Limited,1.09,,
283,,,,,,,INF179KC1FB2,Navin Fluorine International Limited,1.08,,
283,,,,,,,INF179KC1FB2,City Union Bank Ltd,1.04,,
283,,,,,,,INF179KC1FB2,RBL Bank Limited,0.95,,
283,,,,,,,INF179KC1FB2,Computer Age Management Services Limited,0.89,,
284,1,1,8,15,Motilal Oswal Nifty Smallcap 250 ETF,MOSMALL250,INF247L01CH6,Multi Commodity Exchange of India Ltd,2.83,Mid Cap,7.15
284,,,,,,,INF247L01CH6,Laurus Labs Limited,2.14,Small Cap,6.68
284,,,,,,,INF247L01CH6,Radico Khaitan Ltd.,1.29,,
284,,,,,,,INF247L01CH6,Central Depository Services (India) Ltd.,1.28,,
284,,,,,,,INF247L01CH6,Karur Vysya Bank Ltd.,1.24,,
284,,,,,,,INF247L01CH6,Delhivery Limited,1.09,,
284,,,,,,,INF247L01CH6,Navin Fluorine International Limited,1.08,,
284,,,,,,,INF247L01CH6,City Union Bank Ltd,1.04,,
284,,,,,,,INF247L01CH6,RBL Bank Limited,0.95,,
284,,,,,,,INF247L01CH6,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,0.89,,
285,1,4,67,8,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF,SMALLCAP,INF769K01LC3,ANAND RATHI SHARE AND STOCK BROKERS LIMITED,3.05,Small Cap,19.55
285,,,,,,,INF769K01LC3,Navin Fluorine International Limited,3.05,Mid Cap,9.01
285,,,,,,,INF769K01LC3,Laurus Labs Limited,3.04,,
285,,,,,,,INF769K01LC3,Multi Commodity Exchange of India Ltd,3,,
285,,,,,,,INF769K01LC3,Radico Khaitan Ltd.,2.97,,
285,,,,,,,INF769K01LC3,City Union Bank Ltd,2.96,,
285,,,,,,,INF769K01LC3,Central Depository Services (India) Ltd.,2.9,,
285,,,,,,,INF769K01LC3,Manappuram Finance Limited,2.8,,
285,,,,,,,INF769K01LC3,Computer Age Management Services Limited,2.45,,
285,,,,,,,INF769K01LC3,Hindustan Copper Ltd.,2.34,,
286,1,4,62,25,DSP Nifty Top 10 Equal Weight ETF,TOP10ADD,INF740KA1UR9,Axis Bank Ltd.,10.32,Large Cap,100.06
286,,,,,,,INF740KA1UR9,Larsen & Toubro Ltd,10.16,,
286,,,,,,,INF740KA1UR9,Kotak Mahindra Bank Ltd.,10.16,,
286,,,,,,,INF740KA1UR9,Reliance Industries Ltd,10.06,,
286,,,,,,,INF740KA1UR9,Bharti Airtel Ltd.,9.99,,
286,,,,,,,INF740KA1UR9,HDFC Bank Ltd.,9.98,,
286,,,,,,,INF740KA1UR9,ITC Ltd,9.96,,
286,,,,,,,INF740KA1UR9,ICICI Bank Ltd.,9.93,,
286,,,,,,,INF740KA1UR9,Tata Consultancy Services Ltd.,9.76,,
286,,,,,,,INF740KA1UR9,Infosys Ltd,9.74,,
287,1,4,66,9,ICICI Prudential Nifty Top 15 Equal Weight ETF,TOP15IETF,INF109K1A344,Axis Bank Ltd.,6.87,Large Cap,67.16
287,,,,,,,INF109K1A344,Mahindra & Mahindra Ltd.,6.8,,
287,,,,,,,INF109K1A344,Kotak Mahindra Bank Ltd.,6.76,,
287,,,,,,,INF109K1A344,State Bank of India,6.75,,
287,,,,,,,INF109K1A344,Larsen & Toubro Ltd,6.7,,
287,,,,,,,INF109K1A344,Reliance Industries Ltd,6.69,,
287,,,,,,,INF109K1A344,Maruti Suzuki India  Ltd.,6.68,,
287,,,,,,,INF109K1A344,Bharti Airtel Ltd.,6.64,,
287,,,,,,,INF109K1A344,HDFC Bank Ltd.,6.64,,
287,,,,,,,INF109K1A344,ITC Ltd,6.63,,
288,1,4,58,16,Angel One Nifty Total Market Momentum Quality 50 ETF,AONETMMQ50,INF1J2R01148,Hero MotoCorp Limited,5.06,Large Cap,39.26
288,,,,,,,INF1J2R01148,Asian Paints Ltd.,4.98,Mid Cap,9.39
288,,,,,,,INF1J2R01148,Maruti Suzuki India  Ltd.,4.97,,
288,,,,,,,INF1J2R01148,Bharat Electronics Ltd.,4.96,,
288,,,,,,,INF1J2R01148,Britannia Industries Ltd.,4.94,,
288,,,,,,,INF1J2R01148,Eicher Motors Ltd.,4.93,,
288,,,,,,,INF1J2R01148,BSE Ltd.,4.91,,
288,,,,,,,INF1J2R01148,Bajaj Finance Limited,4.88,,
288,,,,,,,INF1J2R01148,Cummins India Ltd.,4.54,,
288,,,,,,,INF1J2R01148,Multi Commodity Exchange of India Ltd,4.48,,
289,1,1,4,16,Angel One Nifty Total Market ETF,AONETOTAL,INF1J2R01015,HDFC Bank Ltd.,7.27,Large Cap,31.91
289,,,,,,,INF1J2R01015,Reliance Industries Ltd,5.08,,
289,,,,,,,INF1J2R01015,ICICI Bank Ltd.,4.6,,
289,,,,,,,INF1J2R01015,Bharti Airtel Ltd.,2.81,,
289,,,,,,,INF1J2R01015,Infosys Ltd,2.71,,
289,,,,,,,INF1J2R01015,Larsen & Toubro Ltd,2.3,,
289,,,,,,,INF1J2R01015,State Bank of India,1.95,,
289,,,,,,,INF1J2R01015,ITC Ltd,1.86,,
289,,,,,,,INF1J2R01015,Axis Bank Ltd.,1.74,,
289,,,,,,,INF1J2R01015,Mahindra & Mahindra Ltd.,1.59,,
290,2,14,,8,Mirae Asset NYSE FANG+ ETF,MAFANG,INF769K01HF4,Alphabet Inc Class A,12.42,,
290,,,,,,,INF769K01HF4,Apple Inc,11.3,,
290,,,,,,,INF769K01HF4,Broadcom Inc,11.27,,
290,,,,,,,INF769K01HF4,CrowdStrike Holdings Inc Class A,11.06,,
290,,,,,,,INF769K01HF4,NVIDIA Corp,10.06,,
290,,,,,,,INF769K01HF4,Amazon.com Inc,9.75,,
290,,,,,,,INF769K01HF4,Microsoft Corp,9.34,,
290,,,,,,,INF769K01HF4,Netflix Inc,8.48,,
290,,,,,,,INF769K01HF4,ServiceNow Inc,8.28,,
290,,,,,,,INF769K01HF4,Meta Platforms Inc Class A,8.09,,
291,2,15,,8,Mirae Asset S&P 500 Top 50 ETF,MASPTOP50,INF769K01HP3,NVIDIA Corp,11.83,,
291,,,,,,,INF769K01HP3,Apple Inc,11.33,,
291,,,,,,,INF769K01HP3,Microsoft Corp,10.02,,
291,,,,,,,INF769K01HP3,Amazon.com Inc,6.19,,
291,,,,,,,INF769K01HP3,Broadcom Inc,5.19,,
291,,,,,,,INF769K01HP3,Alphabet Inc Class A,5.1,,
291,,,,,,,INF769K01HP3,Alphabet Inc Class C,4.09,,
291,,,,,,,INF769K01HP3,Meta Platforms Inc Class A,3.85,,
291,,,,,,,INF769K01HP3,Tesla Inc,3.31,,
291,,,,,,,INF769K01HP3,Berkshire Hathaway Inc Class B,2.58,,
292,1,1,11,21,HDFC S&P BSE 500 ETF,HDFCBSE500,INF179KC1EZ4,HDFC Bank Ltd.,7.6,Large Cap,33.55
292,,,,,,,INF179KC1EZ4,Reliance Industries Ltd,5.35,,
292,,,,,,,INF179KC1EZ4,ICICI Bank Ltd.,4.83,,
292,,,,,,,INF179KC1EZ4,Bharti Airtel Ltd.,2.96,,
292,,,,,,,INF179KC1EZ4,Infosys Ltd,2.91,,
292,,,,,,,INF179KC1EZ4,Larsen & Toubro Ltd,2.4,,
292,,,,,,,INF179KC1EZ4,State Bank of India,2.05,,
292,,,,,,,INF179KC1EZ4,ITC Ltd,1.96,,
292,,,,,,,INF179KC1EZ4,Axis Bank Ltd.,1.82,,
292,,,,,,,INF179KC1EZ4,Mahindra & Mahindra Ltd.,1.67,,
293,1,1,2,24,Aditya Birla Sun Life BSE Sensex ETF,BSLSENETFG,INF209KB10E8,HDFC Bank Ltd.,14.97,Large Cap,66.12
293,,,,,,,INF209KB10E8,Reliance Industries Ltd,10.53,,
293,,,,,,,INF209KB10E8,ICICI Bank Ltd.,9.52,,
293,,,,,,,INF209KB10E8,Bharti Airtel Ltd.,5.84,,
293,,,,,,,INF209KB10E8,Infosys Ltd,5.73,,
293,,,,,,,INF209KB10E8,Larsen & Toubro Ltd,4.74,,
293,,,,,,,INF209KB10E8,State Bank of India,4.05,,
293,,,,,,,INF209KB10E8,ITC Ltd,3.86,,
293,,,,,,,INF209KB10E8,Axis Bank Ltd.,3.59,,
293,,,,,,,INF209KB10E8,Mahindra & Mahindra Ltd.,3.29,,
294,1,1,2,10,Axis S&P BSE SENSEX ETF,AXSENSEX,INF846K010Q0,HDFC bank Ltd.,14.98,Large Cap,66.1
